order_id,date,product_category,sales_amount,quantity,payment_method,customer_rating,month,day_of_week,total_revenue
2556,2025-08-14,Beauty,379.92,2,Debit Card,5,Aug,Thursday,759.84
2557,2025-11-09,Electronics,171.38,3,Debit Card,3,Nov,Sunday,514.14
2558,2025-08-06,Beauty,77.73,3,Credit Card,3,Aug,Wednesday,233.19
2559,2025-08-29,Clothing,205.53,2,UPI,4,Aug,Friday,411.06
2560,2025-09-16,Home & Kitchen,490.16,2,Credit Card,1,Sep,Tuesday,980.32
2561,2025-09-19,Electronics,120.68,2,PayPal,1,Sep,Friday,241.36
2562,2025-01-05,Electronics,309.96,1,UPI,2,Jan,Sunday,309.96
2563,2025-09-18,Home & Kitchen,222.16,1,PayPal,2,Sep,Thursday,222.16
2564,2025-02-23,Beauty,44.8,1,PayPal,4,Feb,Sunday,44.8
2565,2025-02-16,Sports,249.06,5,UPI,1,Feb,Sunday,1245.3
2566,2025-08-03,Beauty,354.06,3,Debit Card,2,Aug,Sunday,1062.18
2567,2025-06-26,Clothing,261.48,1,PayPal,1,Jun,Thursday,261.48
2568,2025-01-09,Sports,437.33,5,Credit Card,1,Jan,Thursday,2186.65
2569,2025-04-09,Beauty,151.58,3,Debit Card,2,Apr,Wednesday,454.74
2570,2025-01-20,Home & Kitchen,52.26,1,Debit Card,3,Jan,Monday,52.26
2571,2025-08-29,Clothing,468.92,2,UPI,3,Aug,Friday,937.84
2572,2025-03-02,Clothing,195.32,4,Credit Card,2,Mar,Sunday,781.28
2573,2025-06-27,Clothing,292.44,1,Credit Card,4,Jun,Friday,292.44
2574,2025-12-04,Sports,398.08,4,Debit Card,5,Dec,Thursday,1592.32
2575,2025-03-03,Electronics,168.91,1,PayPal,1,Mar,Monday,168.91
2576,2025-05-25,Sports,360.92,2,PayPal,5,May,Sunday,721.84
2577,2025-08-04,Beauty,76.36,4,Credit Card,2,Aug,Monday,305.44
2578,2025-01-03,Electronics,152.73,5,Debit Card,1,Jan,Friday,763.65
2579,2025-06-09,Beauty,80.91,2,Debit Card,5,Jun,Monday,161.82
2580,2025-08-15,Electronics,407.5,4,Debit Card,3,Aug,Friday,1630.0
2581,2025-09-26,Sports,119.1,4,UPI,4,Sep,Friday,476.4
2582,2025-04-30,Clothing,361.53,2,Credit Card,5,Apr,Wednesday,723.06
2583,2025-03-30,Home & Kitchen,472.22,2,Credit Card,4,Mar,Sunday,944.44
2584,2025-11-25,Clothing,268.61,2,PayPal,3,Nov,Tuesday,537.22
2585,2025-03-09,Sports,274.61,3,PayPal,5,Mar,Sunday,823.83
2586,2025-12-23,Electronics,235.91,5,Credit Card,2,Dec,Tuesday,1179.55
2587,2025-04-08,Clothing,169.69,1,Credit Card,1,Apr,Tuesday,169.69
2588,2025-09-24,Sports,243.07,4,PayPal,3,Sep,Wednesday,972.28
2589,2025-04-15,Beauty,305.38,1,Credit Card,4,Apr,Tuesday,305.38
2590,2025-11-19,Home & Kitchen,493.14,2,PayPal,4,Nov,Wednesday,986.28
2591,2025-05-03,Clothing,469.5,5,Credit Card,3,May,Saturday,2347.5
2592,2025-01-29,Electronics,432.45,5,UPI,2,Jan,Wednesday,2162.25
2593,2025-05-17,Beauty,445.67,3,UPI,2,May,Saturday,1337.01
2594,2025-07-14,Sports,239.25,2,Debit Card,4,Jul,Monday,478.5
2595,2025-08-14,Home & Kitchen,332.15,4,Credit Card,3,Aug,Thursday,1328.6
2596,2025-11-28,Electronics,448.58,3,PayPal,3,Nov,Friday,1345.74
2597,2025-06-19,Sports,202.55,2,Credit Card,1,Jun,Thursday,405.1
2598,2025-01-09,Sports,481.26,3,Credit Card,4,Jan,Thursday,1443.78
2599,2025-02-09,Clothing,213.74,1,Debit Card,2,Feb,Sunday,213.74
2600,2025-01-25,Clothing,304.53,2,PayPal,5,Jan,Saturday,609.06
2601,2025-09-18,Electronics,357.8,4,Credit Card,2,Sep,Thursday,1431.2
2602,2025-08-14,Sports,475.79,4,PayPal,2,Aug,Thursday,1903.16
2603,2025-05-04,Clothing,129.86,2,Credit Card,5,May,Sunday,259.72
2604,2025-02-07,Home & Kitchen,375.6,3,Debit Card,4,Feb,Friday,1126.8000000000002
2605,2025-11-24,Home & Kitchen,265.2,5,PayPal,1,Nov,Monday,1326.0
2606,2025-09-08,Sports,141.59,2,Credit Card,2,Sep,Monday,283.18
2607,2025-06-25,Clothing,390.54,4,UPI,2,Jun,Wednesday,1562.16
2608,2025-03-31,Electronics,280.59,1,PayPal,4,Mar,Monday,280.59
2609,2025-02-06,Electronics,333.88,4,Debit Card,4,Feb,Thursday,1335.52
2610,2025-11-12,Electronics,168.22,5,UPI,3,Nov,Wednesday,841.1
2611,2025-06-25,Home & Kitchen,245.82,4,PayPal,4,Jun,Wednesday,983.28
2612,2025-10-11,Clothing,312.5,5,PayPal,4,Oct,Saturday,1562.5
2613,2025-03-22,Clothing,208.41,2,PayPal,2,Mar,Saturday,416.82
2614,2025-04-24,Home & Kitchen,107.2,4,PayPal,1,Apr,Thursday,428.8
2615,2025-02-09,Electronics,481.2,3,Credit Card,2,Feb,Sunday,1443.6
2616,2025-10-28,Electronics,260.62,3,Credit Card,4,Oct,Tuesday,781.86
2617,2025-08-12,Sports,369.62,4,PayPal,3,Aug,Tuesday,1478.48
2618,2025-11-14,Beauty,211.41,4,Debit Card,1,Nov,Friday,845.64
2619,2025-12-15,Clothing,184.01,1,Credit Card,3,Dec,Monday,184.01
2620,2025-04-25,Clothing,209.51,4,PayPal,5,Apr,Friday,838.04
2621,2025-07-05,Clothing,210.51,1,PayPal,3,Jul,Saturday,210.51
2622,2025-11-19,Beauty,276.65,1,Debit Card,3,Nov,Wednesday,276.65
2623,2025-02-25,Sports,276.3,1,Debit Card,4,Feb,Tuesday,276.3
2624,2025-02-09,Beauty,253.61,1,Debit Card,4,Feb,Sunday,253.61
2625,2025-12-20,Electronics,76.05,2,UPI,4,Dec,Saturday,152.1
2626,2025-02-09,Electronics,253.08,3,PayPal,4,Feb,Sunday,759.24
2627,2025-12-13,Clothing,92.86,1,Debit Card,4,Dec,Saturday,92.86
2628,2025-08-25,Home & Kitchen,71.81,3,PayPal,3,Aug,Monday,215.43
2629,2025-10-16,Clothing,467.0,1,Credit Card,5,Oct,Thursday,467.0
2630,2025-09-19,Home & Kitchen,306.43,3,PayPal,4,Sep,Friday,919.29
2631,2025-08-04,Beauty,333.15,4,PayPal,5,Aug,Monday,1332.6
2632,2025-05-27,Electronics,206.88,4,UPI,5,May,Tuesday,827.52
2633,2025-12-02,Home & Kitchen,455.4,3,Credit Card,2,Dec,Tuesday,1366.1999999999998
2634,2025-06-17,Beauty,322.59,1,Credit Card,2,Jun,Tuesday,322.59
2635,2025-04-02,Electronics,386.89,2,UPI,1,Apr,Wednesday,773.78
2636,2025-12-19,Home & Kitchen,190.6,3,Debit Card,2,Dec,Friday,571.8
2637,2025-02-28,Clothing,480.41,5,Debit Card,4,Feb,Friday,2402.05
2638,2025-02-28,Clothing,412.03,2,PayPal,5,Feb,Friday,824.06
2639,2025-10-31,Clothing,428.43,5,UPI,1,Oct,Friday,2142.15
2640,2025-06-18,Beauty,94.38,3,Debit Card,2,Jun,Wednesday,283.14
2641,2025-09-26,Clothing,142.77,1,Credit Card,3,Sep,Friday,142.77
2642,2025-12-29,Sports,149.96,5,UPI,1,Dec,Monday,749.8000000000001
2643,2025-02-14,Electronics,142.75,3,Debit Card,4,Feb,Friday,428.25
2644,2025-12-11,Beauty,429.15,2,Credit Card,5,Dec,Thursday,858.3
2645,2025-06-30,Clothing,25.62,1,UPI,4,Jun,Monday,25.62
2646,2025-06-19,Electronics,47.29,5,PayPal,4,Jun,Thursday,236.45
2647,2025-12-22,Home & Kitchen,144.22,3,PayPal,3,Dec,Monday,432.65999999999997
2648,2025-07-10,Clothing,107.94,1,Credit Card,3,Jul,Thursday,107.94
2649,2025-06-04,Electronics,123.61,1,Debit Card,5,Jun,Wednesday,123.61
2650,2025-07-07,Sports,400.99,4,Debit Card,2,Jul,Monday,1603.96
2651,2025-01-07,Home & Kitchen,285.93,1,UPI,4,Jan,Tuesday,285.93
2652,2025-05-13,Sports,12.83,3,Credit Card,2,May,Tuesday,38.49
2653,2025-08-23,Electronics,220.37,2,Debit Card,5,Aug,Saturday,440.74
2654,2025-02-14,Sports,209.86,4,PayPal,4,Feb,Friday,839.44
2655,2025-11-10,Electronics,65.83,3,Credit Card,2,Nov,Monday,197.49
2656,2025-09-06,Electronics,341.31,3,PayPal,4,Sep,Saturday,1023.9300000000001
2657,2025-01-31,Sports,354.03,3,Credit Card,3,Jan,Friday,1062.09
2658,2025-01-23,Electronics,363.24,5,UPI,3,Jan,Thursday,1816.2
2659,2025-06-09,Clothing,366.95,5,Debit Card,1,Jun,Monday,1834.75
2660,2025-12-29,Electronics,10.03,2,Debit Card,5,Dec,Monday,20.06
2661,2025-06-07,Beauty,477.42,3,Debit Card,2,Jun,Saturday,1432.26
2662,2025-02-08,Electronics,408.96,5,PayPal,4,Feb,Saturday,2044.8
2663,2025-03-23,Beauty,452.95,5,Debit Card,1,Mar,Sunday,2264.75
2664,2025-12-22,Electronics,17.67,5,Credit Card,5,Dec,Monday,88.35000000000001
2665,2025-09-15,Electronics,467.59,2,PayPal,5,Sep,Monday,935.18
2666,2025-07-25,Sports,406.8,2,UPI,5,Jul,Friday,813.6
2667,2025-03-18,Clothing,420.24,3,PayPal,2,Mar,Tuesday,1260.72
2668,2025-01-12,Clothing,55.71,4,UPI,3,Jan,Sunday,222.84
2669,2025-10-22,Home & Kitchen,372.0,3,PayPal,1,Oct,Wednesday,1116.0
2670,2025-08-12,Sports,480.36,5,Debit Card,2,Aug,Tuesday,2401.8
2671,2025-01-13,Sports,342.49,5,UPI,4,Jan,Monday,1712.45
2672,2025-02-15,Clothing,289.58,1,Debit Card,2,Feb,Saturday,289.58
2673,2025-06-04,Sports,473.36,3,PayPal,4,Jun,Wednesday,1420.08
2674,2025-04-23,Clothing,227.04,5,UPI,4,Apr,Wednesday,1135.2
2675,2025-08-21,Sports,303.65,5,Credit Card,5,Aug,Thursday,1518.25
2676,2025-01-17,Electronics,243.41,4,Credit Card,2,Jan,Friday,973.64
2677,2025-12-26,Clothing,467.09,1,PayPal,3,Dec,Friday,467.09
2678,2025-08-11,Clothing,47.28,3,UPI,4,Aug,Monday,141.84
2679,2025-12-20,Beauty,255.55,2,Credit Card,5,Dec,Saturday,511.1
2680,2025-07-07,Sports,346.61,3,Debit Card,3,Jul,Monday,1039.83
2681,2025-12-10,Sports,398.03,3,Debit Card,2,Dec,Wednesday,1194.09
2682,2025-12-31,Clothing,295.68,4,PayPal,3,Dec,Wednesday,1182.72
2683,2025-06-12,Electronics,455.37,3,Debit Card,2,Jun,Thursday,1366.1100000000001
2684,2025-11-22,Electronics,471.58,4,Debit Card,4,Nov,Saturday,1886.32
2685,2025-03-15,Electronics,41.52,4,Debit Card,1,Mar,Saturday,166.08
2686,2025-08-21,Sports,207.16,5,Credit Card,1,Aug,Thursday,1035.8
2687,2025-08-12,Beauty,21.49,2,UPI,4,Aug,Tuesday,42.98
2688,2025-11-15,Clothing,171.41,4,PayPal,3,Nov,Saturday,685.64
2689,2025-03-01,Home & Kitchen,273.07,1,UPI,2,Mar,Saturday,273.07
2690,2025-12-01,Beauty,456.29,1,UPI,1,Dec,Monday,456.29
2691,2025-08-10,Home & Kitchen,424.81,2,UPI,2,Aug,Sunday,849.62
2692,2025-02-06,Beauty,72.47,4,Credit Card,4,Feb,Thursday,289.88
2693,2025-10-05,Electronics,55.58,2,Debit Card,3,Oct,Sunday,111.16
2694,2025-07-15,Sports,298.74,5,PayPal,2,Jul,Tuesday,1493.7
2695,2025-12-18,Home & Kitchen,270.74,1,UPI,3,Dec,Thursday,270.74
2696,2025-08-30,Beauty,140.53,3,Debit Card,1,Aug,Saturday,421.59000000000003
2697,2025-11-20,Sports,450.73,1,Credit Card,2,Nov,Thursday,450.73
2698,2025-08-07,Home & Kitchen,464.41,4,UPI,5,Aug,Thursday,1857.64
2699,2025-07-11,Clothing,207.28,2,Debit Card,1,Jul,Friday,414.56
2700,2025-01-17,Beauty,446.25,1,Credit Card,3,Jan,Friday,446.25
2701,2025-01-12,Clothing,198.13,3,Debit Card,4,Jan,Sunday,594.39
2702,2025-07-12,Electronics,371.04,3,PayPal,5,Jul,Saturday,1113.1200000000001
2703,2025-01-22,Clothing,243.21,2,Debit Card,2,Jan,Wednesday,486.42
2704,2025-04-30,Clothing,70.07,2,Debit Card,1,Apr,Wednesday,140.14
2705,2025-07-29,Beauty,464.69,1,PayPal,2,Jul,Tuesday,464.69
2706,2025-11-02,Electronics,232.51,4,PayPal,2,Nov,Sunday,930.04
2707,2025-09-27,Clothing,369.9,5,Debit Card,5,Sep,Saturday,1849.5
2708,2025-07-11,Sports,189.92,3,PayPal,5,Jul,Friday,569.76
2709,2025-06-24,Home & Kitchen,19.25,2,Debit Card,5,Jun,Tuesday,38.5
2710,2025-10-12,Clothing,59.26,5,UPI,5,Oct,Sunday,296.3
2711,2025-07-23,Electronics,253.15,5,Debit Card,4,Jul,Wednesday,1265.75
2712,2025-06-13,Clothing,348.08,5,Credit Card,3,Jun,Friday,1740.3999999999999
2713,2025-09-08,Home & Kitchen,174.02,4,PayPal,5,Sep,Monday,696.08
2714,2025-08-15,Electronics,350.79,2,UPI,1,Aug,Friday,701.58
2715,2025-01-07,Beauty,352.33,3,PayPal,2,Jan,Tuesday,1056.99
2716,2025-01-29,Electronics,354.93,2,PayPal,5,Jan,Wednesday,709.86
2717,2025-02-02,Beauty,251.34,1,PayPal,1,Feb,Sunday,251.34
2718,2025-05-14,Electronics,458.29,3,Credit Card,4,May,Wednesday,1374.8700000000001
2719,2025-03-20,Home & Kitchen,249.71,2,Credit Card,1,Mar,Thursday,499.42
2720,2025-02-27,Home & Kitchen,230.63,3,Debit Card,1,Feb,Thursday,691.89
2721,2025-01-26,Electronics,107.7,1,Credit Card,4,Jan,Sunday,107.7
2722,2025-08-14,Clothing,160.75,3,PayPal,4,Aug,Thursday,482.25
2723,2025-10-12,Home & Kitchen,30.74,5,UPI,2,Oct,Sunday,153.7
2724,2025-01-04,Beauty,320.43,4,UPI,5,Jan,Saturday,1281.72
2725,2025-04-09,Beauty,131.78,1,UPI,1,Apr,Wednesday,131.78
2726,2025-02-08,Sports,159.04,3,PayPal,3,Feb,Saturday,477.12
2727,2025-09-28,Beauty,387.7,1,Credit Card,3,Sep,Sunday,387.7
2728,2025-10-12,Sports,170.34,5,UPI,2,Oct,Sunday,851.7
2729,2025-06-06,Electronics,128.68,4,PayPal,3,Jun,Friday,514.72
2730,2025-03-16,Electronics,92.84,1,PayPal,2,Mar,Sunday,92.84
2731,2025-10-15,Electronics,389.68,5,UPI,5,Oct,Wednesday,1948.4
2732,2025-05-10,Clothing,73.56,5,UPI,2,May,Saturday,367.8
2733,2025-06-24,Clothing,232.34,5,Debit Card,4,Jun,Tuesday,1161.7
2734,2025-03-25,Sports,258.4,3,Debit Card,4,Mar,Tuesday,775.1999999999999
2735,2025-01-22,Beauty,346.82,2,PayPal,4,Jan,Wednesday,693.64
2736,2025-01-27,Beauty,320.31,1,Debit Card,4,Jan,Monday,320.31
2737,2025-07-14,Electronics,407.25,2,Debit Card,4,Jul,Monday,814.5
2738,2025-12-03,Home & Kitchen,31.93,5,UPI,4,Dec,Wednesday,159.65
2739,2025-08-24,Clothing,155.26,2,Debit Card,4,Aug,Sunday,310.52
2740,2025-04-02,Clothing,147.27,5,PayPal,4,Apr,Wednesday,736.35
2741,2025-01-21,Electronics,81.55,5,UPI,4,Jan,Tuesday,407.75
2742,2025-10-30,Clothing,151.7,4,Debit Card,5,Oct,Thursday,606.8
2743,2025-12-23,Electronics,161.79,4,Debit Card,4,Dec,Tuesday,647.16
2744,2025-03-25,Sports,265.72,2,Debit Card,2,Mar,Tuesday,531.44
2745,2025-09-19,Beauty,335.22,1,Credit Card,5,Sep,Friday,335.22
2746,2025-05-27,Home & Kitchen,196.74,2,Debit Card,3,May,Tuesday,393.48
2747,2025-09-14,Beauty,362.54,1,Debit Card,1,Sep,Sunday,362.54
2748,2025-02-27,Beauty,174.72,2,PayPal,5,Feb,Thursday,349.44
2749,2025-01-15,Sports,152.24,3,Debit Card,4,Jan,Wednesday,456.72
2750,2025-06-11,Clothing,275.18,3,Credit Card,5,Jun,Wednesday,825.54
2751,2025-06-12,Home & Kitchen,21.62,1,UPI,1,Jun,Thursday,21.62
2752,2025-11-16,Clothing,49.1,4,Debit Card,1,Nov,Sunday,196.4
2753,2025-10-08,Beauty,214.81,1,Debit Card,4,Oct,Wednesday,214.81
2754,2025-10-07,Electronics,472.03,2,PayPal,4,Oct,Tuesday,944.06
2755,2025-01-12,Beauty,363.54,5,Debit Card,2,Jan,Sunday,1817.7
2756,2025-10-01,Clothing,53.18,3,Debit Card,1,Oct,Wednesday,159.54
2757,2025-09-28,Beauty,424.7,5,Debit Card,4,Sep,Sunday,2123.5
2758,2025-07-27,Electronics,368.83,3,Debit Card,1,Jul,Sunday,1106.49
2759,2025-01-27,Sports,309.36,2,UPI,2,Jan,Monday,618.72
2760,2025-03-13,Clothing,411.94,3,PayPal,3,Mar,Thursday,1235.82
2761,2025-03-01,Beauty,208.01,1,UPI,1,Mar,Saturday,208.01
2762,2025-05-25,Clothing,118.54,5,Credit Card,2,May,Sunday,592.7
2763,2025-04-03,Sports,260.89,5,Debit Card,2,Apr,Thursday,1304.4499999999998
2764,2025-11-05,Beauty,278.93,2,Credit Card,2,Nov,Wednesday,557.86
2765,2025-01-08,Beauty,273.78,5,UPI,5,Jan,Wednesday,1368.8999999999999
2766,2025-03-20,Clothing,286.89,2,Credit Card,4,Mar,Thursday,573.78
2767,2025-01-27,Clothing,474.87,4,Debit Card,1,Jan,Monday,1899.48
2768,2025-06-23,Electronics,452.1,1,Credit Card,5,Jun,Monday,452.1
2769,2025-02-19,Sports,439.1,3,UPI,1,Feb,Wednesday,1317.3000000000002
2770,2025-07-18,Electronics,402.69,3,Debit Card,5,Jul,Friday,1208.07
2771,2025-12-15,Beauty,472.28,3,PayPal,4,Dec,Monday,1416.84
2772,2025-06-30,Clothing,58.26,4,UPI,2,Jun,Monday,233.04
2773,2025-01-24,Beauty,139.91,1,Debit Card,1,Jan,Friday,139.91
2774,2025-11-12,Beauty,252.58,5,PayPal,2,Nov,Wednesday,1262.9
2775,2025-02-15,Home & Kitchen,424.8,5,Credit Card,4,Feb,Saturday,2124.0
2776,2025-01-15,Home & Kitchen,257.53,1,Credit Card,1,Jan,Wednesday,257.53
2777,2025-06-02,Beauty,376.54,1,Credit Card,3,Jun,Monday,376.54
2778,2025-08-10,Clothing,78.09,3,Debit Card,3,Aug,Sunday,234.27
2779,2025-07-25,Beauty,133.68,5,Credit Card,3,Jul,Friday,668.4000000000001
2780,2025-09-30,Home & Kitchen,368.57,1,Credit Card,4,Sep,Tuesday,368.57
2781,2025-08-24,Clothing,90.72,5,PayPal,3,Aug,Sunday,453.6
2782,2025-12-06,Beauty,182.16,1,PayPal,1,Dec,Saturday,182.16
2783,2025-08-16,Sports,139.78,2,PayPal,3,Aug,Saturday,279.56
2784,2025-01-09,Sports,181.43,3,Debit Card,1,Jan,Thursday,544.29
2785,2025-06-15,Beauty,357.08,1,UPI,4,Jun,Sunday,357.08
2786,2025-11-15,Clothing,190.25,4,Credit Card,2,Nov,Saturday,761.0
2787,2025-08-02,Beauty,282.08,1,Credit Card,5,Aug,Saturday,282.08
2788,2025-04-27,Beauty,58.97,2,Debit Card,3,Apr,Sunday,117.94
2789,2025-12-10,Home & Kitchen,404.46,4,Credit Card,5,Dec,Wednesday,1617.84
2790,2025-03-13,Sports,191.25,4,Debit Card,2,Mar,Thursday,765.0
2791,2025-03-05,Home & Kitchen,327.78,1,Debit Card,4,Mar,Wednesday,327.78
2792,2025-07-24,Home & Kitchen,365.44,2,Debit Card,4,Jul,Thursday,730.88
2793,2025-07-28,Beauty,112.73,4,UPI,2,Jul,Monday,450.92
2794,2025-03-13,Home & Kitchen,443.49,3,Debit Card,5,Mar,Thursday,1330.47
2795,2025-10-04,Sports,311.95,3,UPI,3,Oct,Saturday,935.8499999999999
2796,2025-10-01,Home & Kitchen,220.08,5,UPI,1,Oct,Wednesday,1100.4
2797,2025-11-16,Sports,99.34,5,Credit Card,4,Nov,Sunday,496.70000000000005
2798,2025-12-04,Home & Kitchen,471.73,2,PayPal,2,Dec,Thursday,943.46
2799,2025-04-05,Sports,379.98,4,UPI,5,Apr,Saturday,1519.92
2800,2025-06-15,Home & Kitchen,111.93,3,UPI,3,Jun,Sunday,335.79
2801,2025-02-01,Home & Kitchen,175.48,3,PayPal,5,Feb,Saturday,526.4399999999999
2802,2025-01-11,Clothing,406.74,2,UPI,3,Jan,Saturday,813.48
2803,2025-10-28,Sports,350.88,4,PayPal,1,Oct,Tuesday,1403.52
2804,2025-08-05,Sports,385.23,2,Credit Card,1,Aug,Tuesday,770.46
2805,2025-10-16,Sports,226.19,1,Debit Card,2,Oct,Thursday,226.19
2806,2025-04-12,Electronics,361.07,3,PayPal,2,Apr,Saturday,1083.21
2807,2025-09-24,Home & Kitchen,199.38,2,Debit Card,3,Sep,Wednesday,398.76
2808,2025-08-02,Sports,113.52,2,PayPal,3,Aug,Saturday,227.04
2809,2025-06-28,Electronics,320.01,1,Debit Card,3,Jun,Saturday,320.01
2810,2025-03-29,Clothing,488.25,5,Credit Card,3,Mar,Saturday,2441.25
2811,2025-02-10,Sports,162.19,3,UPI,1,Feb,Monday,486.57
2812,2025-03-17,Sports,235.88,2,Credit Card,2,Mar,Monday,471.76
2813,2025-02-15,Electronics,340.26,3,UPI,2,Feb,Saturday,1020.78
2814,2025-06-09,Home & Kitchen,275.34,5,Debit Card,4,Jun,Monday,1376.6999999999998
2815,2025-03-21,Clothing,423.28,2,Debit Card,2,Mar,Friday,846.56
2816,2025-11-06,Sports,383.25,1,UPI,2,Nov,Thursday,383.25
2817,2025-03-27,Home & Kitchen,38.57,3,PayPal,5,Mar,Thursday,115.71000000000001
2818,2025-04-02,Clothing,499.23,1,Credit Card,5,Apr,Wednesday,499.23
2819,2025-05-28,Beauty,378.68,5,PayPal,4,May,Wednesday,1893.4
2820,2025-06-10,Beauty,433.31,5,Debit Card,3,Jun,Tuesday,2166.55
2821,2025-07-21,Clothing,329.09,3,Credit Card,4,Jul,Monday,987.27
2822,2025-08-30,Electronics,429.58,5,Credit Card,4,Aug,Saturday,2147.9
2823,2025-12-19,Clothing,65.07,4,PayPal,1,Dec,Friday,260.28
2824,2025-01-02,Clothing,180.39,3,UPI,2,Jan,Thursday,541.17
2825,2025-08-13,Electronics,439.45,4,UPI,1,Aug,Wednesday,1757.8
2826,2025-10-16,Electronics,108.81,5,Credit Card,2,Oct,Thursday,544.05
2827,2025-08-21,Home & Kitchen,48.34,3,UPI,4,Aug,Thursday,145.02
2828,2025-03-18,Home & Kitchen,396.18,4,Debit Card,2,Mar,Tuesday,1584.72
2829,2025-04-26,Electronics,419.39,5,PayPal,3,Apr,Saturday,2096.95
2830,2025-06-03,Beauty,89.7,2,PayPal,3,Jun,Tuesday,179.4
2831,2025-04-13,Beauty,428.63,2,PayPal,4,Apr,Sunday,857.26
2832,2025-07-13,Clothing,346.52,1,Credit Card,5,Jul,Sunday,346.52
2833,2025-06-15,Sports,264.84,2,Credit Card,3,Jun,Sunday,529.68
2834,2025-12-25,Clothing,416.82,4,UPI,4,Dec,Thursday,1667.28
2835,2025-03-31,Clothing,215.43,2,PayPal,1,Mar,Monday,430.86
2836,2025-06-23,Sports,105.06,3,Debit Card,5,Jun,Monday,315.18
2837,2025-05-02,Electronics,149.58,3,Debit Card,3,May,Friday,448.74
2838,2025-05-23,Beauty,257.53,3,PayPal,4,May,Friday,772.5899999999999
2839,2025-04-16,Clothing,270.35,2,Credit Card,4,Apr,Wednesday,540.7
2840,2025-11-01,Sports,404.73,2,Credit Card,1,Nov,Saturday,809.46
2841,2025-12-26,Home & Kitchen,397.76,1,Credit Card,1,Dec,Friday,397.76
2842,2025-11-13,Clothing,294.87,5,Debit Card,5,Nov,Thursday,1474.35
2843,2025-05-03,Beauty,392.58,1,PayPal,3,May,Saturday,392.58
2844,2025-01-09,Electronics,103.97,4,Debit Card,4,Jan,Thursday,415.88
2845,2025-09-19,Clothing,34.53,3,PayPal,5,Sep,Friday,103.59
2846,2025-03-14,Clothing,438.08,2,Debit Card,5,Mar,Friday,876.16
2847,2025-12-25,Sports,47.02,5,Debit Card,1,Dec,Thursday,235.10000000000002
2848,2025-08-11,Home & Kitchen,130.88,5,UPI,4,Aug,Monday,654.4
2849,2025-02-10,Home & Kitchen,350.71,2,Debit Card,2,Feb,Monday,701.42
2850,2025-07-23,Electronics,210.63,1,PayPal,1,Jul,Wednesday,210.63
2851,2025-09-21,Beauty,439.39,5,Debit Card,4,Sep,Sunday,2196.95
2852,2025-11-24,Electronics,156.01,1,UPI,5,Nov,Monday,156.01
2853,2025-06-27,Clothing,15.82,2,UPI,5,Jun,Friday,31.64
2854,2025-12-14,Clothing,157.32,1,PayPal,3,Dec,Sunday,157.32
2855,2025-11-14,Home & Kitchen,293.26,3,UPI,2,Nov,Friday,879.78
2856,2025-03-25,Beauty,194.21,2,UPI,1,Mar,Tuesday,388.42
2857,2025-11-14,Sports,272.09,2,Credit Card,3,Nov,Friday,544.18
2858,2025-04-21,Beauty,439.53,5,PayPal,3,Apr,Monday,2197.6499999999996
2859,2025-09-08,Clothing,457.12,5,UPI,2,Sep,Monday,2285.6
2860,2025-01-07,Sports,140.33,5,UPI,1,Jan,Tuesday,701.6500000000001
2861,2025-03-25,Beauty,236.45,3,UPI,1,Mar,Tuesday,709.3499999999999
2862,2025-07-27,Beauty,279.08,3,PayPal,5,Jul,Sunday,837.24
2863,2025-11-10,Sports,475.07,4,Credit Card,1,Nov,Monday,1900.28
2864,2025-01-22,Clothing,499.32,2,Debit Card,3,Jan,Wednesday,998.64
2865,2025-01-03,Beauty,125.35,5,Credit Card,5,Jan,Friday,626.75
2866,2025-05-07,Sports,366.22,2,PayPal,1,May,Wednesday,732.44
2867,2025-10-24,Clothing,195.24,1,PayPal,2,Oct,Friday,195.24
2868,2025-07-07,Sports,13.97,3,PayPal,3,Jul,Monday,41.910000000000004
2869,2025-12-28,Sports,14.53,4,Debit Card,4,Dec,Sunday,58.12
2870,2025-01-14,Beauty,235.68,1,PayPal,2,Jan,Tuesday,235.68
2871,2025-01-12,Clothing,249.28,2,Credit Card,2,Jan,Sunday,498.56
2872,2025-03-28,Beauty,21.06,3,UPI,1,Mar,Friday,63.17999999999999
2873,2025-01-12,Electronics,346.59,5,UPI,5,Jan,Sunday,1732.9499999999998
2874,2025-01-25,Electronics,154.06,1,PayPal,5,Jan,Saturday,154.06
2875,2025-10-28,Clothing,284.35,3,PayPal,3,Oct,Tuesday,853.0500000000001
2876,2025-08-31,Sports,157.45,2,Debit Card,1,Aug,Sunday,314.9
2877,2025-05-02,Beauty,91.9,2,UPI,5,May,Friday,183.8
2878,2025-05-27,Beauty,209.52,1,Debit Card,4,May,Tuesday,209.52
2879,2025-02-24,Clothing,123.81,1,Debit Card,1,Feb,Monday,123.81
2880,2025-08-26,Clothing,272.05,1,Debit Card,1,Aug,Tuesday,272.05
2881,2025-12-22,Electronics,107.43,4,Debit Card,5,Dec,Monday,429.72
2882,2025-06-22,Home & Kitchen,259.12,5,Credit Card,2,Jun,Sunday,1295.6
2883,2025-08-09,Clothing,87.12,3,PayPal,1,Aug,Saturday,261.36
2884,2025-04-29,Home & Kitchen,338.78,2,PayPal,2,Apr,Tuesday,677.56
2885,2025-11-05,Clothing,379.43,2,Debit Card,3,Nov,Wednesday,758.86
